Normalized_ACC	Class	Order	Collapsed_Ord
0.019865965	Terrestrial	Soil	Soil
0.019838354	Terrestrial	Soil	Soil
0.01982246	Terrestrial	Soil	Soil
0.019806763	Terrestrial	Soil	Soil
0.019595449	Terrestrial	Soil	Soil
0.019504712	Terrestrial	Soil	Soil
0.019436346	Terrestrial	Soil	Soil
0.01937658	Terrestrial	Soil	Soil
0.019230769	Terrestrial	Soil	Soil
0.019102775	Terrestrial	Soil	Soil
0.019091256	Terrestrial	Soil	Soil
0.019013502	Terrestrial	Soil	Soil
0.018948735	Terrestrial	Soil	Soil
0.018777943	Terrestrial	Soil	Soil
0.018770892	Terrestrial	Soil	Soil
0.018741633	Terrestrial	Soil	Soil
0.018671564	Terrestrial	Soil	Soil
0.018421053	Terrestrial	Soil	Soil
0.017870439	Terrestrial	Soil	Soil
0.017857143	Terrestrial	Soil	Soil
0.01781093	Terrestrial	Soil	Soil
0.017692499	Terrestrial	Soil	Soil
0.01754386	Terrestrial	Soil	Soil
0.017401392	Terrestrial	Soil	Soil
0.016956162	Terrestrial	Soil	Soil
0.016129032	Terrestrial	Soil	Soil
0.01606733	Terrestrial	Soil	Soil
0.016056197	Terrestrial	Soil	Soil
0.016022052	Terrestrial	Soil	Soil
0.015723607	Terrestrial	Soil	Soil
0.015594542	Terrestrial	Soil	Soil
0.015566625	Terrestrial	Soil	Soil
0.015544041	Terrestrial	Soil	Soil
0.015360983	Terrestrial	Soil	Soil
0.015345269	Terrestrial	Soil	Soil
0.015151515	Terrestrial	Soil	Soil
0.015144244	Terrestrial	Soil	Soil
0.01490695	Terrestrial	Soil	Soil
0.014842886	Terrestrial	Soil	Soil
0.01481168	Terrestrial	Soil	Soil
0.014749263	Terrestrial	Soil	Soil
0.014653866	Terrestrial	Soil	Soil
0.014597964	Terrestrial	Soil	Soil
0.014444444	Terrestrial	Soil	Soil
0.014292248	Terrestrial	Soil	Soil
0.014187446	Terrestrial	Soil	Soil
0.013771362	Terrestrial	Soil	Soil
0.01367054	Terrestrial	Soil	Soil
0.013548627	Terrestrial	Soil	Soil
0.013544018	Terrestrial	Soil	Soil
0.013523132	Terrestrial	Soil	Soil
0.013513514	Terrestrial	Soil	Soil
0.013409962	Terrestrial	Soil	Soil
0.013302295	Terrestrial	Soil	Soil
0.013293944	Terrestrial	Soil	Soil
0.01313003	Terrestrial	Soil	Soil
0.012651646	Terrestrial	Soil	Soil
0.012413793	Terrestrial	Soil	Soil
0.012345679	Terrestrial	Soil	Soil
0.012232416	Terrestrial	Soil	Soil
0.012220103	Terrestrial	Soil	Soil
0.012195122	Terrestrial	Soil	Soil
0.011971269	Terrestrial	Soil	Soil
0.01169237	Terrestrial	Soil	Soil
0.011274562	Terrestrial	Soil	Soil
0.011204482	Terrestrial	Soil	Soil
0.010814354	Terrestrial	Soil	Soil
0.010727969	Terrestrial	Soil	Soil
0.010615711	Terrestrial	Soil	Soil
0.010326176	Terrestrial	Soil	Soil
0.01026005	Terrestrial	Soil	Soil
0.010051326	Terrestrial	Soil	Soil
0.00974026	Terrestrial	Soil	Soil
0.009598604	Terrestrial	Soil	Soil
0.009573542	Terrestrial	Soil	Soil
0.009550397	Terrestrial	Soil	Soil
0.00913242	Terrestrial	Soil	Soil
0.008928571	Terrestrial	Soil	Soil
0.008745627	Terrestrial	Soil	Soil
0.008695652	Terrestrial	Soil	Soil
0.008682801	Terrestrial	Soil	Soil
0.008595989	Terrestrial	Soil	Soil
0.008108108	Terrestrial	Soil	Soil
0.007910156	Terrestrial	Soil	Soil
0.007606788	Terrestrial	Soil	Soil
0.00732205	Terrestrial	Soil	Soil
0.007146835	Terrestrial	Soil	Soil
0.006837409	Terrestrial	Soil	Soil
0.006761652	Terrestrial	Soil	Soil
0.006615215	Terrestrial	Soil	Soil
0.006589545	Terrestrial	Soil	Soil
0.006410256	Terrestrial	Soil	Soil
0.006389776	Terrestrial	Soil	Soil
0.00625	Terrestrial	Soil	Soil
0.006202367	Terrestrial	Soil	Soil
0.005907405	Terrestrial	Soil	Soil
0.005714286	Terrestrial	Soil	Soil
0.005695001	Terrestrial	Soil	Soil
0.005313093	Terrestrial	Soil	Soil
0.005030181	Terrestrial	Soil	Soil
0.004267425	Terrestrial	Soil	Soil
0.004230118	Terrestrial	Soil	Soil
0.003779458	Terrestrial	Soil	Soil
0.003611111	Terrestrial	Soil	Soil
0.003514938	Terrestrial	Soil	Soil
0.003285871	Terrestrial	Soil	Soil
0.003053435	Terrestrial	Soil	Soil
0.003014469	Terrestrial	Soil	Soil
0.002696629	Terrestrial	Soil	Soil
0.002661494	Terrestrial	Soil	Soil
0.002359636	Terrestrial	Soil	Soil
0.002307275	Terrestrial	Soil	Soil
0.002268603	Terrestrial	Soil	Soil
0.002213109	Terrestrial	Soil	Soil
0.002180809	Terrestrial	Soil	Soil
0.00159708	Terrestrial	Soil	Soil
0.001571503	Terrestrial	Soil	Soil
0.001099143	Terrestrial	Soil	Soil
0.001026694	Terrestrial	Soil	Soil
0.001	Terrestrial	Soil	Soil
0.000755183	Terrestrial	Soil	Soil
0.000708885	Terrestrial	Soil	Soil
7.45907E-05	Terrestrial	Soil	Soil
7.38662E-05	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Terrestrial	Soil	Soil
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.111111111	Wastewater	Activated Sludge	Waste water
0.111111111	Wastewater	Activated Sludge	Waste water
0.111111111	Wastewater	Activated Sludge	Waste water
0.111111111	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.090909091	Wastewater	Activated Sludge	Waste water
0.090909091	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.083333333	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.076923077	Wastewater	Activated Sludge	Waste water
0.076923077	Wastewater	Activated Sludge	Waste water
0.071428571	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.066666667	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.0625	Wastewater	Activated Sludge	Waste water
0.058823529	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.05	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.045454545	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.043478261	Wastewater	Activated Sludge	Waste water
0.038461538	Wastewater	Activated Sludge	Waste water
0.038461538	Wastewater	Activated Sludge	Waste water
0.074074074	Wastewater	Activated Sludge	Waste water
0.142857143	Wastewater	Activated Sludge	Waste water
0.035714286	Wastewater	Activated Sludge	Waste water
0	Wastewater	Activated Sludge	Waste water
0.038281582	Wastewater	Activated Sludge	Waste water
0.02244489	Wastewater	Activated Sludge	Waste water
0.060633214	Wastewater	Activated Sludge	Waste water
0.000537346	Wastewater	Activated Sludge	Waste water
0.00053376	Wastewater	Activated Sludge	Waste water
0.000921659	Wastewater	Activated Sludge	Waste water
0.000224517	Wastewater	Activated Sludge	Waste water
0.00092816	Wastewater	Activated Sludge	Waste water
0.036087369	Bioreactor	Anaerobic	Waste water
0.0336	Bioreactor	Anaerobic	Waste water
0.026891807	Bioreactor	Anaerobic	Waste water
0.024280576	Bioreactor	Anaerobic	Waste water
0.023493361	Bioreactor	Anaerobic	Waste water
0.022429907	Bioreactor	Anaerobic	Waste water
0.019933555	Bioreactor	Anaerobic	Waste water
0.015544041	Bioreactor	Anaerobic	Waste water
0.015312132	Bioreactor	Anaerobic	Waste water
0.011897307	Bioreactor	Anaerobic	Waste water
0.007712082	Bioreactor	Anaerobic	Waste water
0.004032258	Bioreactor	Anaerobic	Waste water
0.047619048	Wastewater	Anaerobic digestor	Waste water
0.002057613	Wastewater	Anaerobic digestor	Waste water
0.092843327	Wastewater	Anaerobic digestor	Waste water
0.039313796	Wastewater	Anaerobic digestor	Waste water
0.054320988	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.059108006	Wastewater	Anaerobic digestor	Waste water
0.022668727	Wastewater	Anaerobic digestor	Waste water
0.042136208	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.001883239	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.05736224	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.025641026	Wastewater	Anaerobic digestor	Waste water
0.037606146	Wastewater	Anaerobic digestor	Waste water
0.013317191	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.012509477	Wastewater	Anaerobic digestor	Waste water
0.001499813	Wastewater	Anaerobic digestor	Waste water
0.001857355	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.001305483	Wastewater	Anaerobic digestor	Waste water
0.023072061	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.027927928	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.027304756	Wastewater	Anaerobic digestor	Waste water
0.019859813	Wastewater	Anaerobic digestor	Waste water
0.030612245	Wastewater	Anaerobic digestor	Waste water
0.025217391	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.000267451	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.04145937	Wastewater	Anaerobic digestor	Waste water
0.03626943	Wastewater	Anaerobic digestor	Waste water
0.022605192	Wastewater	Anaerobic digestor	Waste water
0.000656024	Wastewater	Anaerobic digestor	Waste water
0.021659876	Wastewater	Anaerobic digestor	Waste water
0	Wastewater	Anaerobic digestor	Waste water
0.022093949	Wastewater	Anaerobic digestor	Waste water
0.038601882	Wastewater	Anaerobic digestor	Waste water
0.020415808	Wastewater	Anaerobic digestor	Waste water
0.025318697	Wastewater	Anaerobic digestor	Waste water
0.043881857	Wastewater	Anaerobic digestor	Waste water
0.039122137	Wastewater	Anaerobic digestor	Waste water
0.029411765	Solid waste	Composting	Waste water
0.098484848	Solid waste	Composting	Waste water
0.087804878	Solid waste	Composting	Waste water
0.082677165	Solid waste	Composting	Waste water
0.077727273	Solid waste	Composting	Waste water
0.076388889	Solid waste	Composting	Waste water
0.075675676	Solid waste	Composting	Waste water
0.072033898	Solid waste	Composting	Waste water
0.069306931	Solid waste	Composting	Waste water
0.064073227	Solid waste	Composting	Waste water
0.0625	Solid waste	Composting	Waste water
0.059259259	Solid waste	Composting	Waste water
0.056910569	Solid waste	Composting	Waste water
0.055555556	Solid waste	Composting	Waste water
0.054455446	Solid waste	Composting	Waste water
0.052884615	Solid waste	Composting	Waste water
0.052631579	Solid waste	Composting	Waste water
0.04950495	Solid waste	Composting	Waste water
0.048417132	Solid waste	Composting	Waste water
0.047619048	Solid waste	Composting	Waste water
0.044642857	Solid waste	Composting	Waste water
0.040685225	Solid waste	Composting	Waste water
0.040069686	Solid waste	Composting	Waste water
0.034934498	Solid waste	Composting	Waste water
0.033632287	Solid waste	Composting	Waste water
0.031800114	Solid waste	Composting	Waste water
0.027382256	Solid waste	Composting	Waste water
0.026641998	Solid waste	Composting	Waste water
0.021186441	Solid waste	Composting	Waste water
0.018779343	Solid waste	Composting	Waste water
0.013157895	Solid waste	Composting	Waste water
0.009138381	Solid waste	Composting	Waste water
0.006622517	Solid waste	Composting	Waste water
0.006578947	Solid waste	Composting	Waste water
0.001996008	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Solid waste	Composting	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.090909091	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.04494382	Wastewater	Industrial wastewater	Waste water
0.016260163	Wastewater	Industrial wastewater	Waste water
0.023076923	Wastewater	Industrial wastewater	Waste water
0.031914894	Wastewater	Industrial wastewater	Waste water
0.012875536	Wastewater	Industrial wastewater	Waste water
0.078125	Wastewater	Industrial wastewater	Waste water
0.014705882	Wastewater	Industrial wastewater	Waste water
0.076642336	Wastewater	Industrial wastewater	Waste water
0.01754386	Wastewater	Industrial wastewater	Waste water
0.006349206	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.059322034	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.002188184	Wastewater	Industrial wastewater	Waste water
0.072874494	Wastewater	Industrial wastewater	Waste water
0.0125	Wastewater	Industrial wastewater	Waste water
0.002642008	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.022940563	Wastewater	Industrial wastewater	Waste water
0.003395586	Wastewater	Industrial wastewater	Waste water
0.016242555	Wastewater	Industrial wastewater	Waste water
0.005872931	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0	Wastewater	Industrial wastewater	Waste water
0.041844983	Wastewater	Industrial wastewater	Waste water
0.024873524	Wastewater	Industrial wastewater	Waste water
0.019791292	Solid waste	Landfill	Waste water
0.013683329	Solid waste	Landfill	Waste water
0.010383189	Solid waste	Landfill	Waste water
0.000542741	Solid waste	Landfill	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0.090909091	Wastewater	Nutrient removal	Waste water
0.090909091	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0.052631579	Wastewater	Nutrient removal	Waste water
0.05	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0.083333333	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0.083333333	Wastewater	Nutrient removal	Waste water
0.076923077	Wastewater	Nutrient removal	Waste water
0.035714286	Wastewater	Nutrient removal	Waste water
0.033333333	Wastewater	Nutrient removal	Waste water
0	Wastewater	Nutrient removal	Waste water
0.064516129	Wastewater	Nutrient removal	Waste water
