Collapsed_Eco	lat	long
Soil	35.9076	-79.0506
Soil	35.9076	-79.0506
Soil	35.9076	-79.0506
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.3	-89.38
Soil	43.2958	-89.3799
Soil	43.2958	-89.3799
Soil	43.3	-89.38
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	38.714972	-109.692944
Soil	39.0042816	-77.1012173
Soil	38.714972	-109.692944
Soil	38.42	-109.4099
Soil	38.42	-109.4099
Soil	42	1
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	35.8911	-106.2978
Soil	23.7925	71.008
Soil	18	-65
Soil	18	-65
Soil	18	-65
Soil	42.5502	-72.1737
Soil	42.5502	-72.1737
Soil	42.5502	-72.1737
Soil	42.3912	-72.1737
Soil	42.5502	-72.1737
Soil	42.5502	-72.1737
Soil	39.23550963	-121.2836963
Soil	-33.91794	151.235369
Soil	-33.917926	151.235347
Soil	-33.917926	151.235347
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	46.372	-119.272
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	39.0042816	-77.1012173
Soil	71.270939	-156.810374
Soil	71.270939	-156.810374
Soil	71.270939	-156.810374
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.299	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	71.28381	-156.5985
Soil	71.29055	-156.788643
Soil	71.290565	-156.788622
Soil	71.2905	-156.788708
Soil	71.28381	-156.5985
Soil	71.290565	-156.788622
Soil	71.290565	-156.788622
Soil	71.29053	-156.788654
Soil	71.290565	-156.788622
Soil	71.28381	-156.5985
Soil	71.28381	-156.5985
Soil	71.28381	-156.5985
Soil	71.270939	-156.810374
Soil	71.28381	-156.5985
Soil	71.28381	-156.5985
Soil	71.290884	-156.788063
Soil	71.290884	-156.788063
Soil	71.290884	-156.788063
Soil	71.290884	-156.788063
Soil	71.28381	-156.5985
Soil	71.29055	-156.788643
Soil	71.2905	-156.788708
Soil	71.290565	-156.788622
Soil	71.28381	-156.5985
Soil	71.2999	-156.61
Soil	71.290884	-156.788063
Soil	71.2999	-156.61
Soil	71.2999	-156.61
Soil	39.7291	-123.6419
Soil	39.5673	-123.4758
Soil	39.5673	-123.4758
Soil	39.5673	-123.4758
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.534762	-107.782602
Soil	39.534762	-107.782602
Soil	39.53	-107.78
Soil	39.534762	-107.782602
Soil	39.534762	-107.782602
Soil	39.534762	-107.782602
Soil	39.534762	-107.782602
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.53	-107.78
Soil	39.534762	-107.782602
Soil	39.53	-107.78
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.5673	-123.4758
Soil	39.5673	-123.4758
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	39.7291	-123.6419
Soil	41.7655	-111.8143
Soil	33.8834	-83.4195
Soil	33.8834	-83.4195
Soil	41.7655	-111.8143
Soil	41.7655	-111.8143
Soil	33.8834	-83.4195
Soil	33.8834	-83.4195
Soil	33.8834	-83.4195
Soil	33.8834	-83.4195
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.532967	-72.209488
Soil	42.471116	-72.17263
Soil	42.550409	-72.180244
Soil	42.550409	-72.180244
Soil	42.550409	-72.180244
Soil	42.550409	-72.180244
Soil	42.550409	-72.180244
Soil	42.532967	-72.209488
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil	37.83	-122.29
Soil	37.83	-122.29
Soil	-10.171667	-62.7875
Soil	-10.171667	-62.7875
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil		
Soil	38.8723	-122.4268
Soil	38.8708	-122.4274
Soil	38.8722	-122.4269
Soil	38.8712	-122.4276
Soil	38.8723	-122.427
Soil	38.8707	-122.4274
Soil	38.8724	-122.4268
Soil	38.8692	-122.4282
Soil	38.8692	-122.4283
Soil	38.8711	-122.4276
Soil	38.8693	-122.4282
Soil	38.8693	-122.4283
Soil	38.85	-76.53333
Soil	38.85	-76.53
Soil	36	-80.934
Soil	36	-80.934
Soil	36.766667	-115.95
Soil	36.76667	-115.95
Soil	36.766667	-115.95
Soil	35.9	-84.4
Soil	35.94106884	-84.4
Soil	36.766667	-115.95
Soil	36.766667	-115.95
Soil	36.766667	-115.95
Soil	36.766667	-115.95
Soil	45.68	-89.63
Soil	45.68	-89.63
Soil	45.68	-89.63
Soil	45.68	-89.63
Soil	36.766667	-115.95
Soil	21.195	-100.439
Soil	21.766	-100.163
Soil	37.4289	-122.18
Soil	45.8056	-90.0794
Soil	34.0938	-118.6572
Soil	37.406	-122.2269
Soil	37.1932	-122.2204
Soil	42.531427	-72.189946
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.1318	11.881
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	50.13	11.88
Soil	-10	-62
Soil	-10	-62
Soil	-10	-62
Soil	-10	-62
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	44.152652	-93.519745
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	39.7392	-123.6308
Soil	9.1086	-79.8436
Soil	9.1086	-79.8436
Soil	9.1086	-79.8436
Soil	9.1086	-79.8436
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	45.54	-73.72
Soil	18.311389	-65.8375
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	45.54	-73.72
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	38.1087	-121.653
Soil	37.4962	-122.1329
Soil	37.4962	-122.1329
Soil	37.496	-122.1329
Soil	37.496	-122.1329
Soil	37.4965	-122.1329
Soil	37.4965	-122.1329
Soil	42.406189	-85.40016
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.3948	-85.3738
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.4774	-85.451
Soil	42.3938	-85.3708
Soil	42.3938	-85.3708
Soil	42.3938	-85.3708
Soil	42.794771	-84.393804
Soil	42.3948	-85.3738
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	63.883	-145.733
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	42.4531	-76.3842
Soil	51.62	-128.09
Soil	51.62	-128.09
Soil	51.62	-128.09
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	38.88	-120.64
Soil	31.11	-95.15
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	31.11	-95.15
Soil	31.11	-95.15
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	31.11	-95.15
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	31.11	-95.15
Soil	31.11	-95.15
Soil	49.08	-89.38
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	31.11	-95.15
Soil	31.11	-95.15
Soil	31.11	-95.15
Soil	46.42	-83.37
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	49.08	-89.38
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	46.42	-83.37
Soil	38.88	-120.64
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	48.3	16.2
Waste water	47.6525	-122.3049
Waste water	47.6525	-122.3049
Waste water	47.6525	-122.3049
Waste water	47.6525	-122.3049
Waste water	47.6525	-122.3049
Waste water	37.82	-122.29
Waste water	37.82	-122.29
Waste water	37.825917	-122.295833
Waste water	39.84	-89
Waste water	34.72	135.27
Waste water	22.28	114.17
Waste water	40.12	-87.63
Waste water	43.77	142.37
Waste water	22.28	114.17
Waste water	49.25	-123.1
Waste water	39.88	-75.22
Waste water	41.84	-87.68
Waste water	37.8	-122.27
Waste water	37.43	138.83
Waste water	34.65	135.05
Waste water	22.28	114.17
Waste water	33.8	-118.28
Waste water	39.84	-89
Waste water	39.84	-89
Waste water	34.72	135.27
Waste water	34.72	135.27
Waste water	41.53	-90.43
Waste water	41.53	-90.43
Waste water	22.28	114.17
Waste water	40.3	-88.15
Waste water	40.3	-88.15
Waste water	40.3	-88.15
Waste water	41.12	-87.64
Waste water	42.12	-87.65
Waste water	43.77	142.37
Waste water	43.77	142.37
Waste water	22.28	114.17
Waste water	22.28	114.17
Waste water	36.29	139.38
Waste water	36.29	139.38
Waste water	36.29	139.38
Waste water	49.25	-123.1
Waste water	35.92	139.63
Waste water	35.92	139.63
Waste water	39.88	-75.22
Waste water	39.88	-75.22
Waste water	37.78	-122.42
Waste water	41.84	-87.68
Waste water	41.84	-87.68
Waste water	37.8	-122.27
Waste water	37.8	-122.27
Waste water	42.35	-70.96
Waste water	42.35	-70.96
Waste water	37.43	138.83
Waste water	37.43	138.83
Waste water	37.43	138.83
Waste water	34.65	135.05
Waste water	34.65	135.05
Waste water	22.28	114.17
Waste water	30.66	104.06
Waste water	30.66	104.06
Waste water	40.1191	-88.1952
Waste water	22.28	114.17
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	40.1191	-88.1952
Waste water	-23.651079	-46.620668
Waste water	38.5402727	-121.7500776
Waste water	38.796568	-121.881912
Waste water	37.454581	-121.928712
Waste water	37.454581	-121.928712
Waste water	37.454581	-121.928712
Waste water	43.442	-80.577
Waste water	43.442	-80.577
Waste water	43.442	-80.577
Waste water	43.442	-80.577
Waste water	38.9779	-107.0031
Waste water	38.9778	-107.003
Waste water	38.9776	-107.0029
Waste water	38.9775	-107.0028
Waste water	38.9781	-107.003
Waste water	38.9779	-107.0028
Waste water	38.9778	-107.0027
Waste water	38.9776	-107.0026
Waste water	38.978	-107.0026
Waste water	38.9779	-107.0025
Waste water	38.9777	-107.0024
Waste water	38.9776	-107.0023
Waste water	38.9779	-107.0024
Waste water	38.9778	-107.0023
Waste water	38.9777	-107.0022
Waste water	38.9775	-107.0021
Waste water	38.9779	-107.0032
Waste water	38.9779	-107.0031
Waste water	38.978	-107.003
Waste water	38.9781	-107.0029
Waste water	38.9777	-107.003
Waste water	38.9778	-107.0028
Waste water	38.9779	-107.0027
Waste water	38.978	-107.0026
Waste water	38.9775	-107.0029
Waste water	38.9777	-107.0027
Waste water	38.9778	-107.0025
Waste water	38.9779	-107.0023
Waste water	38.9776	-107.0024
Waste water	38.9777	-107.0023
Waste water	38.9778	-107.0022
Waste water	38.9779	-107.002
Waste water	41.1752	-78.4168
Waste water	41.1752	-78.4168
Waste water	41.1289	-78.4195
Waste water	41.1289	-78.4195
Waste water	41.5935	-78.5142
Waste water	41.5935	-78.5142
Waste water	41.5935	-78.5142
Waste water	41.5935	-78.5142
Waste water	41.1752	-78.4168
Waste water	41.1752	-78.4168
Waste water	41.1289	-78.4195
Waste water	41.1289	-78.4195
Waste water	41.1289	-78.4195
Waste water	41.5935	-78.5142
Waste water	41.5935	-78.5142
Waste water	38.9227	-106.9509
Waste water	38.9225	-106.9514
Waste water	38.9232	-106.9513
Waste water	38.9229	-106.9516
Waste water	38.9224	-106.9518
Waste water	38.9224	-106.9518
Waste water	38.9224	-106.9518
Waste water	38.9225	-106.9515
Waste water	38.9225	-106.9515
Waste water	38.9225	-106.9515
Waste water	38.9228	-106.9508
Waste water	38.9228	-106.9508
Waste water	38.9228	-106.9508
Waste water	38.9226	-106.9518
Waste water	38.9228	-106.9515
Waste water	38.9229	-106.9511
Waste water	38.9228	-106.9519
Waste water	38.923	-106.9516
Waste water	38.9231	-106.9513
Waste water	38.9231	-106.9513
Waste water	38.9229	-106.9511
Waste water	38.9227	-106.9509
Waste water	38.9233	-106.9516
Waste water	38.9228	-106.9513
Waste water	38.9228	-106.9513
Waste water	38.9229	-106.9517
Waste water	38.9227	-106.9515
Waste water	38.9225	-106.9514
Waste water	38.9228	-106.952
Waste water	38.9226	-106.9518
Waste water	38.9223	-106.9517
Waste water	38.9232	-106.9513
Waste water	38.9229	-106.9516
Waste water	38.9225	-106.9515
Waste water	38.9228	-106.9508
Waste water	38.9229	-106.9517
